word_id,word,source
14587,idle away,supervocab
14588,idolatry,supervocab
14589,idolize,supervocab
14590,igneous rock,supervocab
14591,illuminating,supervocab
14592,illusory,supervocab
14593,imam,supervocab
14594,imbibe,supervocab
14595,immaculacy,supervocab
14596,immersion,supervocab
14597,immune therapy,supervocab
14598,immutable,supervocab
14599,impassioned,supervocab
14600,impeachment trial,supervocab
14601,impedance,supervocab
14602,impious,supervocab
14603,implicated in,supervocab
14604,implosion therapy,supervocab
14605,import quota,supervocab
14606,impostor,supervocab
14607,impressionism,supervocab
14608,impromptu speech,supervocab
14609,improvisation,supervocab
14610,improvised,supervocab
14611,impulsive will to live,supervocab
14612,inactivation,supervocab
14613,incarcerated,supervocab
14614,incarceration,supervocab
14615,incineration site,supervocab
14616,incorrigible,supervocab
14617,incubation period,supervocab
14618,indecisive,supervocab
14619,indexation,supervocab
14620,indigenous tribes,supervocab
14621,indomitable,supervocab
14622,indulge in,supervocab
14623,industrial complex,supervocab
14624,inebriated,supervocab
14625,ineffable,supervocab
14626,ineffaceable,supervocab
14627,ineluctable,supervocab
14628,inert gas,supervocab
14629,inﬁnite,supervocab
14630,inﬂammatory,supervocab
14631,inﬂationary spiral,supervocab
14632,inﬂection,supervocab
14633,inﬂict,supervocab
14634,information retrieval,supervocab
14635,infrared rays,supervocab
14636,inhibited,supervocab
14637,iniquitous,supervocab
14638,inordinate,supervocab
14639,installation art,supervocab
14640,installment plan,supervocab
14641,institutional investor,supervocab
14642,insulation tape,supervocab
14643,integrated circuit,supervocab
14644,intercontinental ballistic missile,supervocab
14645,interdisciplinary approach,supervocab
14646,internal combustion engine,supervocab
14647,interpose in,supervocab
14648,intimidating,supervocab
14649,inundated,supervocab
14650,inundation,supervocab
14651,ips cells,supervocab
14652,iron ore,supervocab
14653,irreverent,supervocab
14654,isobar,supervocab
14655,israel enclave,supervocab
14656,jack up,supervocab
14657,jainism,supervocab
14658,jarring,supervocab
14659,jaundiced,supervocab
14660,jaunty,supervocab
14661,jazz up,supervocab
14662,jazzy,supervocab
14663,jejune,supervocab
